way_id,name,operator,gauge,electrified,maxspeed,usage,service,highspeed,line,ref
295008886,Línia Barcelona-Girona-Portbou,Adif,1668,contact_line,50,main,,,,R2;R2N;R11
295008897,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
295008903,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
295008919,Ramal de les Aigües,Adif,1668,contact_line,60,branch,,,,
295008923,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
295008924,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
295008933,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
295008934,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
295008941,Ramal de les Aigües,Adif,1668,contact_line,60,branch,,,,
295008953,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
295008982,Línia Barcelona-Girona-Portbou,Adif,1668,contact_line,50,main,,,,R2;R2N;R11
295009018,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
295009022,Línia Barcelona-Manresa-Lleida,Adif,1668,contact_line,70,main,,,,R3;R4;R7
313352932,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
313352933,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
313352934,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
313352935,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
333986492,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,,main,,,,260
349134319,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
349432702,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,75,main,,,,R1;RG1
349432703,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,75,main,,,,R1;RG1
349432704,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
352119432,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,70,main,,,,R1;RG1
352119435,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,85,main,,,,R1;RG1
352650401,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
354257531,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
357797618,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,80,main,,,,R1;RG1
360662143,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
360662145,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
360728192,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
360813358,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
371360958,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,100,main,,,,R8
375054686,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,90,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
377323720,Túnel d'Aragó,Adif,1668,contact_line,55,main,,,,R2;R2N;R2S;R11;R13;R14;R15;R16;R17
377324476,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,50,main,,,,R1;R3;R4;RG1
385339295,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,80,main,,,,R1;RG1
385339296,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,R1;RG1
385339300,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,RG1
385339304,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,85,main,,,,R1;RG1
385339306,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,110,main,,,,R1;RG1
385447080,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
385447081,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385447083,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,70,main,,,,R1
385447084,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,,main,,,,R1;RG1
385447085,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385447086,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385447087,Línia Barcelona-Mataró-Maçanet,Adif,1668,contact_line,140,main,,,,R1;RG1
385447088,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385447089,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385447090,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,120,main,,,,R1;RG1
385465847,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385465850,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385465852,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,75,main,,,,R1;RG1
385465853,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385465855,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385465856,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385483971,Túnel d'Aragó,Adif,1668,contact_line,70,main,,,,R2;R2N;R11
385483973,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,75,main,,,,R1;RG1
385483974,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,75,main,,,,R1;RG1
385483978,Túnel de Plaça Catalunya,Adif,1668,contact_line,60,main,,,,R1;RG1
385483979,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,75,main,,,,R1;RG1
385483980,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,75,main,,,,R1;RG1
385483983,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,75,main,,,,R1;RG1
385483986,Túnel de Plaça Catalunya,Adif,1668,contact_line,60,main,,,,R1;RG1
385483996,Túnel d'Aragó,Adif,1668,contact_line,70,main,,,,R2;R2N;R11
385496931,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,55,main,,,,R1;R3;R4;RG1
385496933,Túnel de Plaça Catalunya,Adif,1668,contact_line,60,main,,,,R1;R3;R4;RG1
385496934,Túnel de Meridiana i Plaça Catalunya,Adif,1668,contact_line,60,main,,,,R1;R3;R4;RG1
385524514,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,130,main,,,,R1;R4
385524516,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
385524517,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,130,main,,,,R1;R4
385524518,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,,main,,,,R4
385524519,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,120,main,,,,R1;R4;R7
385539466,Túnel de Plaça Catalunya,Adif,1668,contact_line,60,main,,,,R1;R3;R4;RG1
385539467,Túnel de Meridiana,Adif,1668,contact_line,75,main,,,,R3;R4
385539468,Túnel de Meridiana,Adif,1668,contact_line,75,main,,,,R3;R4
385539469,Túnel de Meridiana,Adif,1668,contact_line,75,main,,,,R3;R4
385539470,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
385539471,FFCC Ramal Glòries,Adif,1668,contact_line,60,branch,,,,R2Sud;R13;R14;R15;R16
385539472,Túnel d'Aragó,Adif,1668,contact_line,70,main,,,,R2;R2N;R11
385539473,Túnel d'Aragó,Adif,1668,contact_line,70,main,,,,R2;R2N;R11
385539474,FFCC Ramal Glòries,Adif,1668,contact_line,60,branch,,,,R2Sud;R13;R14;R15;R16
385539476,Túnel d'Aragó,Adif,1668,contact_line,70,main,,,,R2;R2N;R11
385539478,Línia FFCC Túnel Meridiana,Adif,1668,contact_line,75,main,,,,R3;R4
385539479,Túnel de Meridiana,Adif,1668,contact_line,75,main,,,,R3;R4
385539480,Túnel de Meridiana,Adif,1668,contact_line,75,main,,,,R3;R4
385539481,Túnel de Meridiana,Adif,1668,contact_line,75,main,,,,R3;R4
385539487,Túnel de Plaça Catalunya,Adif,1668,contact_line,85,main,,,,R1;RG1
385539489,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,85,main,,,,R1;RG1
385551533,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385551534,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,95,main,,,,R1;RG1
385551535,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385551536,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385551537,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,RG1
385551538,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,90,main,,,,R1;RG1
385551539,Línia Barcelona-Mataró-Maçanet,Adif,1668,contact_line,140,main,,,,R1;RG1
385551540,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385551541,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,,main,,,,R1;RG1
385551542,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385551543,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,120,main,,,,R1;RG1
385551544,Línia Barcelona-Mataró-Maçanet,Adif,1668,contact_line,140,main,,,,R1;RG1
385551545,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
385574460,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,90,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
385574463,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,90,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
385574464,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,160,main,,,,R2;R2Sud;R13;R14;R15;R16
385574465,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,160,main,,,,R2;R2Sud;R13;R14;R15;R16
385635180,FFCC via Pl. Catalunya i Túnel Meridiana,Adif,1668,contact_line,,main,,,,R1;R3;R4;RG1
385635183,FFCC via Pl. Catalunya i Túnel Meridiana,Adif,1668,contact_line,,main,,,,R1;R3;R4;RG1
385635185,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,75,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
385635186,Túnel d'Aragó,Adif,1668,contact_line,55,main,,,,R2;R2N;R2S;R11;R13;R14;R15;R16;R17
385635189,FFCC Barcelona - Túnel d'Aragó,Adif,1668,contact_line,60,main,,,,R2;R2Nord;R2Sud;R11;R13;R14;R15;R16
385635192,FFCC Barcelona - Túnel d'Aragó,Adif,1668,contact_line,60,main,,,,R2;R2Nord;R2Sud;R11;R13;R14;R15;R16
385635194,FFCC Barcelona - Túnel d'Aragó,Adif,1668,contact_line,60,main,,,,R2;R2Nord;R2Sud;R11;R13;R14;R15;R16
385635202,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,55,main,,,,R2;R2Nord;R2Sud;R11;R13;R14;R15;R16
385642617,Ramal de Glòries,Adif,1668,contact_line,60,branch,,,,R2S;R13;R14;R15;R16;R17
385642618,Túnel d'Aragó,Adif,1668,contact_line,70,main,,,,R2;R2N;R11
385642619,Túnel de Meridiana,Adif,1668,contact_line,60,main,,,,R3;R4
385642620,FFCC Barcelona - Lleida per Manresa,Adif,1668,contact_line,100,main,,,,R3;R4;R7
386829186,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,90,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
386829190,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,160,main,,,,R2;R2Sud;R13;R14;R15;R16
386829198,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,160,main,,,,R2;R2Sud;R13;R14;R15;R16
386829233,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,160,main,,,,R2;R2Sud;R13;R14;R15;R16
386869994,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,160,main,,,,R2;R2Sud;R13;R14;R15;R16
386869995,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,90,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
386869996,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,160,main,,,,R2;R2Sud;R13;R14;R15;R16
386870000,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,90,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
389990384,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,160,main,,,,R2;R2Sud;R13;R14;R15;R16
390134896,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
390134898,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390134899,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390134900,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390134906,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390148910,FFCC Cerbère - Barcelona,Adif,1668,contact_line,155,main,,,,R2Nord;R11
390148915,FFCC Cerbère - Barcelona,Adif,1668,contact_line,155,main,,,,R2Nord;R11
390148917,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
390148918,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
390148919,R2 Nord,,1668,contact_line,160,main,,,,R2 Nord
390148923,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
390148925,FFCC Cerbère - Barcelona,Adif,1668,contact_line,155,main,,,,R2Nord;R11
390148927,FFCC Cerbère - Barcelona,Adif,1668,contact_line,155,main,,,,R2Nord;R11
390148929,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
390148931,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
390148935,,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390148936,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390148938,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
390148940,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
390148942,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
390148945,FFCC Cerbère - Barcelona,Adif,1668,contact_line,155,main,,,,R2Nord;R11
390148952,FFCC Cerbère - Barcelona,Adif,1668,contact_line,145,main,,,,R2Nord;R11
390148957,FFCC Cerbère - Barcelona,Adif,1668,contact_line,155,main,,,,R2Nord;R11
390148960,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
390148965,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
390148967,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390148969,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390148970,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
390148972,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
390154969,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390154970,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
390154971,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R8;R11
390154972,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R8;R11
390154974,Línia Barcelona-Girona-Portbou,Adif,1668,contact_line,50,main,,,,R2;R2N;R11
390154975,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390154976,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390154977,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R8;R11
390154978,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390163960,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390163961,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390217026,FFCC Cerbère - Barcelona,Adif,1668,contact_line,155,main,,,,R2Nord;R11
390217029,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
390217030,Línia FFCC Ramal Aeroport R2Nord,Adif,1668,contact_line,90,branch,,,,254
390217031,Línia FFCC Ramal Aeroport R2Nord,Adif,1668,contact_line,140,branch,,,,254
390217033,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390217034,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R8;R11
390217035,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390217039,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
390217040,FFCC Cerbère - Barcelona,Adif,1668,contact_line,155,main,,,,R2Nord;R11
390217042,FFCC Cerbère - Barcelona,Adif,1668,contact_line,145,main,,,,R2Nord;R11
390229762,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
390336834,FFCC Barcelona - Lleida per Manresa,Adif,1668,contact_line,95,main,,,,R3;R4;R7
390447088,Túnel de Meridiana,Adif,1668,contact_line,75,main,,,,R3;R4
390652191,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
390652200,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
390654833,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
390654834,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,,main,,,,R4
391015065,,Adif,1435;1668,contact_line,,branch,,,,
391015068,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
391674475,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
391674477,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
391674478,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,105,main,,,,R8
391674479,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,105,main,,,,R8
391674481,FFCC Castellbisbal - Mollet,Adif,1668,contact_line,120,main,,,,R8
391674482,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
391674483,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
391674484,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
391801123,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391801125,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801128,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801129,FFCC Cerbère - Barcelona,Adif,1668,contact_line,105,main,,,,270
391801130,FFCC Cerbère - Barcelona,Adif,1668,contact_line,100,main,,,,270
391801131,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801132,FFCC Cerbère - Barcelona,Adif,1668,contact_line,85,main,,,,270
391801133,FFCC Cerbère - Barcelona,Adif,1668,contact_line,110,main,,,,270
391801135,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801136,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801138,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801139,FFCC Cerbère - Barcelona,Adif,1668,contact_line,105,main,,,,270
391801141,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801142,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801143,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,270
391801144,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801145,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,270
391801147,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801148,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391801149,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801150,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801152,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801153,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,120,main,,,,270
391801154,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391801155,FFCC Cerbère - Barcelona,Adif,1668,contact_line,105,main,,,,270
391801156,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391801159,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801160,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391801161,FFCC Cerbère - Barcelona,Adif,1668,contact_line,105,main,,,,270
391801162,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391804905,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391804906,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391804907,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391804909,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,130,main,,,,260
391804912,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391804915,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391804918,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819003,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819004,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819005,FFCC Cerbère - Barcelona,Adif,1668,contact_line,70,main,,,,270
391819006,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819008,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819009,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
391819010,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819012,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819018,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819020,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819023,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391819026,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819029,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819039,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391819043,FFCC Cerbère - Barcelona,Adif,1668,contact_line,95,main,,,,270
391819044,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,,,,270;274
391819051,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391819061,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819064,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,130,main,,,,260
391819068,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819071,FFCC Cerbère - Barcelona,Adif,1668,contact_line,110,main,,,,270
391819077,FFCC Cerbère - Barcelona,Adif,1668,contact_line,105,main,,,,270
391819080,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819084,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819087,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819090,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819091,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819093,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,,,,270;274
391819097,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
391819105,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,,main,,,,260
391819106,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
391819107,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
391819108,FFCC Cerbère - Barcelona,Adif,1668,contact_line,110,main,,,,270
391819109,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
391822852,FFCC Cerbère - Barcelona,Adif,1668,contact_line,105,main,,,,270
391822853,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
391822856,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
391822858,FFCC Cerbère - Barcelona,Adif,1668,contact_line,105,main,,,,270
391822859,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
391822860,,,1668,contact_line,,main,,,,
396514770,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,R1;RG1
396514771,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,R1;RG1
440733985,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,110,main,,,,R1;RG1
440733986,Línia Barcelona-Mataró-Maçanet,Adif,1668,contact_line,140,main,,,,R1;RG1
440733989,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
440733990,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
444306953,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,R1;RG1
444306954,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,R1;RG1
481374954,Bifurcació Glòries,Adif,1668,contact_line,85,main,,,,R1;RG1
481374955,Bifurcació Glòries,Adif,1668,contact_line,85,main,,,,R1;RG1
481376217,Bifurcació Clot,Adif,1668,contact_line,30,branch,,,,
490345005,FFCC Figueres-Vilafant - Vilamalla,Adif,1435;1668,contact_line,,main,,,,260
490345006,FFCC Cerbère - Barcelona,Adif,1435;1668,contact_line,140,main,,,,270
490345007,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
